# timestamp,step,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
2.4416,73,22.6832,-21.7355,-7.0944,-90.8417,21.8815,1.5430
2.4751,74,23.3812,-18.5124,-9.7153,-90.8417,23.8046,1.5430
2.5086,75,24.0016,-15.5372,-11.8843,-90.8417,26.1435,1.5430
2.5420,76,24.4668,-12.8099,-13.6918,-90.8417,28.4823,1.5430
2.5752,77,25.0097,-10.6612,-15.0474,-90.8417,30.7692,1.5430
2.6082,78,25.5525,-8.8430,-15.6801,-90.8417,33.1601,1.5430
2.6421,79,26.0954,-7.5207,-16.0416,-90.8417,35.6549,1.5430
2.6756,80,26.6382,-6.2810,-15.9512,-90.8417,37.7859,1.5430
2.7087,81,27.1811,-5.1240,-15.9512,-90.8417,39.7609,1.5430
2.7426,82,27.6464,-4.0496,-16.0416,-90.8417,41.2682,1.5430
2.7756,83,28.1117,-2.9752,-15.9512,-90.8417,42.4636,1.5430
2.8091,84,28.4994,-1.7355,-15.9512,-90.8417,43.6590,1.5430
2.8426,85,28.8096,-0.6612,-15.7704,-90.8417,45.0104,1.5430
2.8762,86,29.1198,0.0826,-15.4993,-90.8417,46.3617,1.5430
2.9093,87,29.2749,0.9917,-15.3186,-90.8357,47.4532,1.5430
2.9429,88,29.3525,1.8182,-15.3186,-90.8357,48.1289,1.5430
2.9761,89,29.3525,2.4793,-15.3186,-90.8357,48.6486,1.5430
3.0096,90,29.3525,3.0579,-15.3186,-90.8296,49.0644,1.5430
3.0431,91,29.2749,3.8843,-15.3186,-90.8296,49.4283,1.5430
3.0764,92,29.2749,4.7934,-15.3186,-90.8296,49.9480,1.5430
3.1101,93,29.2749,5.6198,-15.3186,-90.8296,50.4678,1.5430
3.1435,94,29.2749,6.6116,-15.3186,-90.8296,50.8836,1.5430
3.1769,95,29.2749,7.6033,-15.3186,-90.8296,51.2474,1.5430
3.2101,96,29.2749,8.5124,-15.3186,-90.8296,51.7152,1.5430
3.2437,97,29.3525,9.3388,-15.3186,-90.8296,52.1830,1.5430
3.2772,98,29.4300,10.3306,-15.3186,-90.8296,52.6507,1.5430
3.3106,99,29.5851,11.1570,-15.3186,-90.8296,53.1185,1.5430
3.3442,100,29.8953,12.1488,-15.3186,-90.8296,53.6383,1.5430
3.3775,101,30.2831,13.2231,-15.3186,-90.8296,54.2100,1.5430
3.4109,102,30.5933,14.2975,-15.3186,-90.8296,54.8337,1.5430
3.4439,103,30.8259,15.2066,-15.3186,-90.8296,55.6133,1.5430
3.4777,104,31.2136,16.3636,-15.3186,-90.8296,56.2370,1.5430
3.5113,105,31.2912,17.3554,-15.3186,-90.8296,56.6008,1.5430
3.5447,106,31.2912,18.1818,-15.3186,-90.8357,56.7568,1.5430
3.5781,107,31.2912,18.9256,-15.3186,-90.8357,56.7568,1.5430
3.6116,108,31.2912,19.6694,-15.3186,-90.8357,56.7568,1.5430
3.6449,109,31.1361,20.4132,-15.3186,-90.8357,56.7568,1.5430
3.6782,110,30.9810,21.1570,-15.3186,-90.8357,56.5489,1.5430
3.7118,111,30.6708,21.7355,-15.3186,-90.8357,56.3929,1.5430
3.7450,112,29.8178,22.2314,-15.2282,-90.8296,56.3410,1.5430
3.7785,113,29.1974,22.6446,-14.9571,-90.7994,56.1850,1.5430
3.8122,114,28.3443,22.7273,-14.2341,-90.7933,55.5094,1.5430
3.8456,115,27.2586,22.7273,-13.2399,-90.7933,54.4179,1.5430
3.8789,116,26.0178,22.7273,-12.5169,-90.7933,53.2225,1.5430
3.9128,117,24.6219,22.8099,-11.9747,-90.7933,51.7152,1.5430
3.9457,118,23.1485,22.8926,-11.4324,-90.7933,50.1040,1.5430
3.9789,119,21.5975,22.8926,-10.8902,-90.7933,48.5447,1.5430
4.0127,120,20.1241,22.8926,-10.4383,-90.7933,46.8815,1.5430
4.0462,121,18.6506,22.9752,-9.9864,-90.7933,45.2703,1.5430
4.0797,122,17.4874,23.5537,-9.8961,-90.7933,43.9189,1.5430
4.1132,123,16.3242,24.1322,-10.3479,-90.7994,42.8274,1.5430
4.1466,124,15.5487,24.7934,-10.7094,-90.7994,41.6840,1.5430
4.1800,125,14.8507,25.3719,-10.8902,-90.8175,40.4886,1.5430
4.2132,126,14.3079,25.6198,-10.8902,-90.8296,39.3451,1.5430
4.2469,127,13.9977,26.2810,-10.9806,-90.8357,38.1497,1.5430
4.2800,128,13.9201,27.0248,-11.8843,-90.8357,36.9543,1.5430
4.3138,129,14.0752,28.2645,-13.3303,-90.8357,35.4990,1.5430
4.3471,130,14.3854,29.5868,-15.4089,-90.8357,33.8358,1.5430
4.3806,131,15.0834,30.8264,-17.7587,-90.8357,31.8607,1.5430
4.4141,132,15.9364,31.9835,-20.1988,-90.8357,29.5738,1.5430
4.4476,133,16.7119,33.1405,-22.9101,-90.8357,27.0790,1.5430
4.4807,134,17.4098,34.2149,-25.4406,-90.8357,24.5322,1.5430
4.5142,135,18.1853,34.9587,-27.7000,-90.8357,21.7256,1.5430
4.5477,136,18.7282,35.6198,-29.6882,-90.8357,19.1268,1.5430
4.5809,137,19.3486,35.9504,-31.3150,-90.8357,16.8399,1.5430
4.6146,138,19.9690,35.9504,-32.5802,-90.8357,14.5010,1.5430
4.6478,139,20.5118,35.9504,-33.3936,-90.8357,12.2141,1.5430
4.6813,140,21.2098,35.8678,-34.3877,-90.8357,10.1871,1.5430
4.7148,141,21.9077,35.6198,-35.1107,-90.8357,8.0561,1.5430
4.7482,142,22.6832,35.3719,-35.5626,-90.8357,6.0811,1.5430
4.7817,143,23.4587,35.2066,-36.3760,-90.8296,4.2620,1.5430
4.8147,144,24.2342,34.9587,-37.2797,-90.8296,2.6507,1.5430
4.8487,145,25.0872,34.2975,-37.8220,-90.8236,1.1435,1.5430
4.8820,146,25.7852,33.5537,-37.9123,-90.8236,-0.1040,1.5430
4.9159,147,26.1729,32.3967,-37.9123,-90.8236,-0.8316,1.5430
4.9490,148,26.4056,31.3223,-37.9123,-90.8175,-1.2994,1.5430
4.9820,149,26.4831,30.2479,-37.8220,-90.7873,-1.4553,1.5430
5.0157,150,26.4831,28.8430,-37.4605,-90.7812,-1.4553,1.5430
5.0497,151,26.4831,27.1901,-37.1893,-90.7752,-1.4553,1.5430
5.0826,152,26.4056,25.8678,-37.0990,-90.7752,-1.4553,1.5430
5.1155,153,26.2505,24.3802,-37.0990,-90.7752,-1.4553,1.5430
5.1493,154,26.1729,22.7273,-37.0990,-90.7752,-1.4553,1.5430
5.1827,155,26.0954,21.1570,-37.0990,-90.7691,-1.4553,1.5430
5.2162,156,26.0178,19.6694,-37.0990,-90.7691,-1.4553,1.5430
5.2498,157,26.0178,18.0165,-37.0990,-90.7691,-1.4553,1.5430
5.2831,158,26.0178,16.4463,-37.0990,-90.7691,-1.5593,1.5430
5.3167,159,26.0178,15.1240,-37.0990,-90.7691,-1.8191,1.5430
5.3500,160,26.0178,13.8017,-37.0990,-90.7691,-1.9231,1.5430
5.3833,161,26.0178,12.4793,-37.0990,-90.7691,-1.9231,1.5430
5.4166,162,26.0178,11.4050,-37.0990,-90.7691,-1.9231,1.5430
5.4504,163,26.0178,10.4132,-37.0990,-90.7691,-1.9231,1.5430
5.4841,164,26.0954,9.5041,-37.0990,-90.7691,-1.9231,1.5430
5.5174,165,26.1729,8.7603,-37.0990,-90.7691,-1.9231,1.5430
5.5507,166,26.2505,8.3471,-37.0990,-90.7691,-1.9231,1.5430
5.5844,167,26.4056,7.7686,-37.0990,-90.7691,-1.9231,1.5430
5.6178,168,26.4831,7.1901,-37.0990,-90.7691,-1.9231,1.5430
5.6503,169,26.4831,6.5289,-37.0990,-90.7691,-1.9231,1.5430
5.6843,170,26.4831,5.7851,-37.0990,-90.7691,-1.9231,1.5430
5.7177,171,26.4831,4.9587,-37.0990,-90.7691,-1.9231,1.5430
5.7512,172,26.4831,4.1322,-37.0990,-90.7691,-1.9231,1.5430
5.7846,173,26.4831,3.3058,-37.0990,-90.7691,-1.9231,1.5430
5.8180,174,26.4831,2.4793,-37.0990,-90.7691,-1.9231,1.5430
5.8516,175,26.4831,1.6529,-37.0990,-90.7691,-1.9231,1.5430
5.8849,176,26.4831,0.9091,-37.0990,-90.7691,-1.9231,1.5430
5.9184,177,26.4831,0.2479,-37.0990,-90.7691,-1.9231,1.5430
5.9515,178,26.4831,-0.4959,-37.0990,-90.7691,-1.9231,1.5430
5.9851,179,26.4831,-1.2397,-37.0990,-90.7691,-1.9231,1.5430
6.0188,180,26.4831,-2.0661,-37.0990,-90.7691,-1.9231,1.5430
6.0521,181,26.4831,-2.9752,-37.0990,-90.7691,-1.9231,1.5430
6.0856,182,26.4056,-3.8017,-37.0990,-90.7691,-1.9231,1.5430
6.1191,183,26.2505,-4.7934,-37.0990,-90.7691,-2.0790,1.5430
6.1523,184,26.0954,-5.5372,-37.0990,-90.7691,-2.4948,1.5430
6.1856,185,25.9403,-6.2810,-37.0990,-90.7691,-3.1185,1.5430
6.2191,186,25.7852,-6.9421,-37.0990,-90.7691,-3.6902,1.5430
6.2524,187,25.2423,-7.4380,-37.0990,-90.7691,-4.2620,1.5430
6.2860,188,24.4668,-7.9339,-37.0990,-90.7691,-4.5738,1.5430
6.3194,189,23.8465,-8.5124,-37.0990,-90.7691,-4.7297,1.5430
6.3530,190,22.9159,-9.0909,-37.0990,-90.7691,-4.7297,1.5430
6.3863,191,21.7526,-9.6694,-37.0990,-90.7691,-4.7297,1.5430
6.4195,192,20.5118,-10.3306,-37.0990,-90.7691,-4.7297,1.5430
6.4532,193,19.1159,-10.8264,-37.0990,-90.7691,-4.7297,1.5430
6.4866,194,17.7200,-11.4050,-37.0990,-90.7691,-4.7297,1.5430
6.5200,195,16.0140,-11.7355,-37.0990,-90.7691,-4.7297,1.5430
6.5536,196,14.1528,-11.9835,-37.0990,-90.7631,-4.7297,1.5430
6.5872,197,12.2140,-12.6446,-37.0990,-90.7631,-4.7297,1.5430
6.6205,198,10.1978,-12.8099,-37.0990,-90.7631,-4.6778,1.5430
6.6539,199,7.9488,-12.8926,-37.1893,-90.7631,-4.5738,1.5430
6.6872,200,5.7774,-12.8926,-37.4605,-90.7631,-4.5738,1.5430
6.7208,201,3.8387,-12.8926,-37.5508,-90.7631,-4.6258,1.5430
6.7542,202,1.7449,-12.8926,-37.5508,-90.7631,-4.6258,1.5430
6.7875,203,-0.5041,-12.8926,-37.5508,-90.7631,-4.6258,1.5430
6.8211,204,-2.6755,-12.8926,-37.6412,-90.7631,-4.6258,1.5430
6.8543,205,-4.5366,-12.8926,-37.6412,-90.7631,-4.6258,1.5430
6.8878,206,-6.7080,-12.8926,-37.6412,-90.7631,-4.6258,1.5430
6.9213,207,-8.9570,-12.8926,-37.7316,-90.7631,-4.6258,1.5430
6.9547,208,-11.0508,-12.8926,-37.7316,-90.7631,-4.6258,1.5430
6.9882,209,-13.0671,-12.8926,-37.7316,-90.7631,-4.6258,1.5430
7.0214,210,-15.2385,-12.8926,-37.6412,-90.7631,-4.6258,1.5430
7.0549,211,-17.3323,-12.6446,-37.6412,-90.7631,-4.6258,1.5430
7.0883,212,-19.3486,-12.4793,-37.6412,-90.7631,-4.6778,1.5430
7.1218,213,-21.3649,-12.3140,-37.6412,-90.7631,-4.6778,1.5430
7.1553,214,-23.3812,-12.2314,-37.6412,-90.7691,-4.6778,1.5430
7.1887,215,-25.1648,-11.9835,-37.5508,-90.7691,-4.6778,1.5430
7.2221,216,-26.8709,-11.3223,-37.7316,-90.7691,-4.6778,1.5430
7.2554,217,-28.4219,-10.8264,-37.8220,-90.7933,-4.6778,1.5430
7.2892,218,-29.8953,-10.2479,-37.8220,-90.8296,-4.6778,1.5430
7.3220,219,-31.1361,-9.5041,-38.0027,-90.8417,-4.7297,1.5430
7.3558,220,-32.3769,-8.8430,-38.1835,-90.8538,-4.7297,1.5430
7.3893,221,-33.6952,-8.0165,-38.4546,-90.8841,-4.6778,1.5430
7.4227,222,-34.6258,-7.2727,-38.6353,-90.9204,-4.5218,1.5430
7.4562,223,-35.5564,-6.5289,-38.9968,-90.9688,-4.4699,1.5430
7.4892,224,-36.4870,-5.3719,-39.3583,-91.0171,-4.4179,1.5430
7.5229,225,-37.3401,-4.4628,-40.1717,-91.0655,-4.3659,1.5430
7.5562,226,-38.2706,-3.3058,-41.1658,-91.1018,-4.3659,1.5430
7.5897,227,-39.2012,-2.1488,-42.3407,-91.1200,-4.3659,1.5430
7.6227,228,-40.2094,-0.6612,-43.7867,-91.1321,-4.3659,1.5430
7.6565,229,-41.1400,0.7438,-45.2327,-91.1321,-4.3659,1.5430
7.6901,230,-42.0706,2.2314,-46.6787,-91.1321,-4.3139,1.5430
7.7234,231,-42.9236,3.8017,-48.3055,-91.1321,-4.3139,1.5430
7.7567,232,-43.6991,5.4545,-50.0226,-91.1321,-4.3139,1.5430
7.7902,233,-44.3971,7.1901,-52.1012,-91.1321,-4.3139,1.5430
7.8237,234,-45.0174,9.0083,-54.1798,-91.1381,-4.3139,1.5430
7.8568,235,-45.5603,10.9091,-56.5296,-91.1381,-4.3139,1.5430
7.8906,236,-46.1031,12.8099,-58.9697,-91.1381,-4.3139,1.5430
7.9241,237,-46.5684,14.6281,-61.3195,-91.1381,-4.3139,1.5430
7.9572,238,-46.9562,16.4463,-63.4885,-91.1442,-4.3139,1.5430
7.9906,239,-47.4215,18.0992,-65.2056,-91.1684,-4.3139,1.5430
8.0240,240,-47.8868,19.1736,-66.1094,-91.2047,-4.3139,1.5430
8.0575,241,-48.2745,19.9174,-66.2901,-91.2470,-4.2620,1.5430
8.0911,242,-48.6623,20.4959,-66.2901,-91.3015,-4.2620,1.5430
8.1243,243,-49.0500,21.0744,-66.2901,-91.3498,-4.2620,1.5430
8.1576,244,-49.3602,21.7355,-66.2901,-91.3982,-4.2620,1.5430
8.1911,245,-49.5153,22.3967,-66.2901,-91.4466,-4.2620,1.5430
8.2247,246,-49.8255,22.9752,-66.2901,-91.4950,-4.2100,1.5430
8.2580,247,-49.9806,23.4711,-66.2901,-91.5434,-4.2100,1.5430
8.2918,248,-49.9806,23.9669,-66.2901,-91.5797,-4.2100,1.5430
8.3251,249,-50.0582,24.4628,-66.2901,-91.6221,-4.2100,1.5430
8.3582,250,-50.1357,24.8760,-66.2901,-91.6342,-4.2100,1.5430
8.3917,251,-50.2908,25.2893,-66.2901,-91.6342,-4.1060,1.5430
8.4251,252,-50.2908,25.7851,-66.2901,-91.6342,-3.6902,1.5430
8.4585,253,-50.3684,26.2810,-66.2901,-91.6342,-2.4948,1.5430
8.4922,254,-50.4459,26.7769,-66.2901,-91.6402,-0.7796,1.5430
8.5255,255,-50.8337,27.2727,-66.2901,-91.6644,0.9356,1.5430
8.5588,256,-51.0663,27.5207,-66.2901,-91.6825,2.4428,1.5430
8.5922,257,-51.2214,28.0165,-66.2901,-91.7067,3.8462,1.5430
8.6255,258,-51.6867,28.2645,-66.2901,-91.7491,5.0936,1.5430
8.6591,259,-51.9969,28.3471,-66.2901,-91.7975,6.1850,1.5430
8.6922,260,-52.3071,28.7603,-66.2901,-91.8338,7.2765,1.5430
8.7261,261,-52.7724,29.1736,-66.2901,-91.8640,8.5759,1.5430
8.7596,262,-53.3928,29.2562,-66.2901,-91.8822,10.1351,1.5430
8.7928,263,-54.0132,29.3388,-66.2901,-91.8882,11.7464,1.5430
8.8263,264,-54.7887,29.5041,-66.2901,-91.8882,13.4615,1.5430
8.8595,265,-55.6417,29.9174,-66.2901,-91.8882,15.1767,1.5430
8.8930,266,-56.3397,30.0826,-66.2901,-91.8882,17.0998,1.5430
8.9267,267,-56.9601,30.2479,-66.2901,-91.8882,19.2308,1.5430
8.9602,268,-57.3478,30.5785,-66.2901,-91.8882,21.4657,1.5430
8.9932,269,-57.5805,30.8264,-66.2901,-91.8882,23.2328,1.5430
9.0269,270,-57.6580,30.9917,-66.2901,-91.8882,24.5842,1.5430
9.0601,271,-57.6580,31.4050,-66.1997,-91.8882,25.6237,1.5430
9.0936,272,-57.6580,31.6529,-66.2901,-91.8882,26.4553,1.5430
9.1272,273,-57.5805,31.7355,-66.1997,-91.8882,27.2869,1.5430
9.1606,274,-57.5029,31.8182,-66.0190,-91.8882,28.2744,1.5430
9.1941,275,-57.4254,32.3967,-66.0190,-91.8822,29.3139,1.5430
9.2269,276,-57.4254,32.8099,-66.1094,-91.8822,30.3015,1.5430
9.2608,277,-57.3478,32.9752,-66.1094,-91.8822,31.3929,1.5430
9.2942,278,-57.2703,33.3884,-66.1094,-91.8822,32.4844,1.5430
9.3279,279,-57.1927,33.7190,-66.1094,-91.8822,33.7318,1.5430
9.3612,280,-57.1927,33.8843,-66.0190,-91.8822,34.9272,1.5430
9.3944,281,-57.1152,34.3802,-66.1094,-91.8822,36.0187,1.5430
9.4282,282,-57.1152,34.4628,-66.1094,-91.8822,37.0062,1.5430
9.4615,283,-57.0376,34.4628,-66.0190,-91.8822,37.9418,1.5430
9.4949,284,-57.0376,34.6281,-65.9286,-91.8822,39.0333,1.5430
9.5279,285,-57.0376,34.9587,-66.0190,-91.8822,40.1767,1.5430
9.5615,286,-57.0376,35.2066,-66.1094,-91.8822,41.5800,1.5430
9.5950,287,-57.0376,35.2893,-66.0190,-91.8822,43.0873,1.5430
9.6286,288,-57.0376,35.3719,-65.8382,-91.8822,44.8025,1.5430
9.6622,289,-57.0376,35.9504,-65.9286,-91.8822,46.4657,1.5430
9.6954,290,-57.0376,36.0331,-65.9286,-91.8822,47.9730,1.5430
9.7288,291,-56.9601,36.0331,-65.8382,-91.8822,49.3763,1.5430
9.7622,292,-56.8050,36.1157,-65.8382,-91.8822,50.4678,1.5430
9.7956,293,-56.7274,36.4463,-65.8382,-91.8761,51.5073,1.5430
9.8290,294,-56.6499,36.6942,-65.9286,-91.8761,52.5988,1.5430
9.8626,295,-56.4172,36.6942,-65.9286,-91.8761,53.8462,1.5430
9.8962,296,-56.1846,36.7769,-65.8382,-91.8761,55.1975,1.5430
9.9293,297,-56.1070,36.7769,-65.8382,-91.8761,56.5489,1.5430
9.9629,298,-56.0295,36.7769,-65.7479,-91.8761,57.8482,1.5430
9.9962,299,-56.0295,36.7769,-65.6575,-91.8761,59.0956,1.5430
10.0298,300,-55.9519,36.8595,-65.6575,-91.8761,60.2911,1.5430
10.0631,301,-55.7968,36.8595,-65.6575,-91.8761,61.3825,1.5430
10.0967,302,-55.7968,36.8595,-65.6575,-91.8761,62.3701,1.5430
10.1302,303,-55.7968,36.8595,-65.6575,-91.8761,63.0977,1.5430
10.1634,304,-55.7968,36.8595,-65.6575,-91.8761,63.3056,1.5430
10.1968,305,-55.7193,36.8595,-65.6575,-91.8761,63.1497,1.5430
10.2302,306,-55.6417,36.8595,-65.6575,-91.8761,63.0457,1.5430
10.2637,307,-55.5642,36.8595,-65.6575,-91.8761,62.7859,1.5430
10.2972,308,-55.1764,36.7769,-65.7479,-91.8822,62.0582,1.5430
10.3308,309,-54.8662,36.7769,-66.1094,-91.8822,60.6029,1.5430
10.3639,310,-54.4009,36.6116,-66.1997,-91.8822,58.3680,1.5430
10.3977,311,-53.7805,36.1983,-66.1997,-91.8822,55.5613,1.5430
10.4312,312,-53.0050,35.9504,-66.2901,-91.8822,52.7547,1.5430
10.4646,313,-52.1520,35.7851,-66.4709,-91.8882,49.6362,1.5430
10.4982,314,-51.0663,35.5372,-67.1939,-91.8882,46.6216,1.5430
10.5316,315,-50.0582,35.4545,-67.9169,-91.8882,43.5551,1.5430
10.5649,316,-49.2051,35.2066,-68.6399,-91.8882,40.5925,1.5430
10.5983,317,-48.3521,35.1240,-69.6340,-91.8882,37.2141,1.5430
10.6317,318,-47.5766,34.7934,-71.2607,-91.8882,33.7838,1.5430
10.6649,319,-46.9562,34.4628,-72.7067,-91.8882,30.5613,1.5430
10.6985,320,-46.3358,34.2975,-74.0624,-91.8882,27.1830,1.5430
10.7321,321,-45.8705,33.5537,-75.5987,-91.8822,23.7526,1.5430
10.7653,322,-45.4052,32.6446,-76.2314,-91.8822,20.5821,1.5430
10.7990,323,-44.9399,31.3223,-76.2314,-91.8822,17.6195,1.5430
10.8322,324,-44.4746,30.0000,-76.2314,-91.8761,14.9168,1.5430
10.8657,325,-43.9318,28.7603,-76.2314,-91.8701,12.7339,1.5430
10.8992,326,-43.5440,27.2727,-76.2314,-91.8640,10.9667,1.5430
10.9325,327,-43.0012,25.9504,-76.2314,-91.8519,9.6154,1.5430
10.9662,328,-42.5359,24.3802,-76.2314,-91.8398,8.6798,1.5430
10.9995,329,-41.8379,22.8099,-76.2314,-91.8277,7.9522,1.5430
11.0328,330,-41.0624,21.1570,-76.2314,-91.8217,7.3285,1.5430
11.0662,331,-40.0543,19.5868,-76.2314,-91.8217,6.7048,1.5430
11.0999,332,-38.8910,17.8512,-76.2314,-91.8156,6.1331,1.5430
11.1333,333,-37.5727,15.7851,-76.1410,-91.7975,5.6653,1.5430
11.1666,334,-36.0217,13.9669,-76.1410,-91.7309,5.3534,1.5430
11.1999,335,-34.3932,11.9008,-76.1410,-91.6221,5.3015,1.5430
11.2336,336,-32.5320,9.7521,-76.1410,-91.4950,5.3015,1.5430
11.2670,337,-30.4382,7.7686,-76.1410,-91.3438,5.2495,1.5430
11.3004,338,-27.8790,5.6198,-76.1410,-91.1926,4.7817,1.5430
11.3337,339,-25.0872,3.5537,-76.1410,-91.0534,4.2100,1.5430
11.3671,340,-21.9853,1.5702,-76.1410,-90.9204,3.5863,1.5430
11.4005,341,-18.7282,-0.4959,-76.1410,-90.7691,3.0665,1.5430
11.4340,342,-15.5487,-2.3967,-76.0506,-90.5816,2.4948,1.5430
11.4675,343,-12.4467,-4.5455,-76.0506,-90.3820,2.0270,1.5430
11.5007,344,-9.3447,-6.6116,-76.0506,-90.1400,1.6632,1.5430
11.5341,345,-6.5529,-8.5124,-76.0506,-89.8557,1.2474,1.5430
