# timestamp,step,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
3.7451,112,-15.7038,35.4545,-34.9300,-90.4606,50.6757,1.7634
3.7789,113,-15.7038,36.2810,-34.9300,-90.4606,50.9875,1.7634
3.8123,114,-15.7813,36.9421,-34.4781,-90.4606,51.1435,1.7634
3.8457,115,-15.7813,37.5207,-34.2973,-90.4425,51.1435,1.7634
3.8791,116,-15.8589,38.3471,-34.2070,-90.4364,51.1435,1.7634
3.9128,117,-15.9364,39.1736,-34.2070,-90.4364,51.1435,1.7634
3.9459,118,-16.4017,39.8347,-34.2070,-90.4304,50.9356,1.7634
3.9793,119,-16.9446,40.2479,-34.2973,-90.4364,50.8316,1.7634
4.0128,120,-17.4874,40.5785,-34.2070,-90.4364,50.7277,1.7634
4.0458,121,-18.0302,40.9091,-34.2973,-90.4425,50.0520,1.7634
4.0799,122,-18.7282,41.0744,-34.7492,-90.4425,48.7006,1.7634
4.1130,123,-19.4261,41.3223,-35.0203,-90.4546,46.9854,1.7634
4.1464,124,-20.0465,41.4050,-35.1107,-90.4667,45.0104,1.7634
4.1799,125,-20.7445,41.4050,-35.1107,-90.4667,43.0873,1.7634
4.2130,126,-21.3649,41.4050,-35.1107,-90.4667,41.2682,1.7634
4.2468,127,-21.6751,41.4050,-35.2011,-90.4727,39.7089,1.7634
4.2800,128,-21.9077,41.4876,-35.8337,-90.4727,38.2017,1.7634
4.3137,129,-22.1404,41.7355,-36.8278,-90.4788,36.6944,1.7634
4.3469,130,-22.0628,41.9835,-38.0027,-90.4788,35.1351,1.7634
4.3803,131,-21.9077,42.5620,-39.5391,-90.4788,33.3680,1.7634
4.4138,132,-21.5975,43.1405,-41.6177,-90.4848,31.4449,1.7634
4.4472,133,-20.8220,43.9669,-43.7867,-90.5090,29.5218,1.7634
4.4808,134,-20.2016,44.7934,-46.0461,-90.5756,27.2869,1.7634
4.5141,135,-19.5037,45.6198,-48.1247,-90.6663,25.0520,1.7634
4.5478,136,-18.5731,46.2810,-50.0226,-90.7389,22.8170,1.7634
4.5806,137,-17.8751,46.6942,-51.7397,-90.7873,21.0499,1.7634
4.6143,138,-17.1772,46.7769,-52.8242,-90.8115,20.0104,1.6165
4.6478,139,-16.9446,46.7769,-52.8242,-90.7933,18.9709,1.6165
4.6811,140,-16.8670,46.4463,-52.8242,-90.7812,18.5551,1.6165
4.7147,141,-16.7895,46.2810,-52.9146,-90.7691,18.0353,1.6165
4.7479,142,-16.7895,46.1983,-53.2761,-90.7570,17.3597,1.6165
4.7817,143,-16.7895,45.9504,-53.3665,-90.7570,16.5281,1.6165
4.8151,144,-16.7895,45.2893,-53.3665,-90.7570,15.5405,1.6165
4.8483,145,-16.7895,44.7934,-53.3665,-90.7570,14.2412,1.6165
4.8819,146,-16.8670,44.0496,-53.3665,-90.7570,12.7859,1.6165
4.9151,147,-16.8670,42.9752,-53.3665,-90.7570,11.2786,1.6165
4.9488,148,-16.9446,41.9008,-53.3665,-90.7570,9.5634,1.5430
4.9825,149,-16.9446,40.9091,-53.3665,-90.7570,7.9002,1.5430
5.0158,150,-16.9446,39.7521,-53.3665,-90.7570,6.4969,1.5430
5.0487,151,-17.0221,38.6777,-53.3665,-90.7570,5.5613,1.5430
5.0824,152,-17.0221,37.6033,-53.3665,-90.7570,4.9376,1.5430
5.1158,153,-17.0221,36.6116,-53.3665,-90.7570,4.5738,1.5430
5.1491,154,-17.0221,35.6198,-53.3665,-90.7570,4.5738,1.5430
5.1826,155,-17.0221,34.5455,-53.3665,-90.7570,4.5738,1.5430
5.2161,156,-17.0221,33.5537,-53.3665,-90.7570,4.5738,1.5430
5.2494,157,-17.0221,32.4793,-53.3665,-90.7570,4.5738,1.5430
5.2828,158,-17.0221,31.4876,-53.3665,-90.7570,4.5738,1.5430
5.3163,159,-16.9446,30.5785,-53.3665,-90.7570,4.5738,1.5430
5.3498,160,-16.7895,30.0000,-53.3665,-90.7570,4.5738,1.5430
5.3832,161,-16.7119,29.3388,-53.3665,-90.7570,4.5738,1.5430
5.4162,162,-16.4017,28.7603,-53.3665,-90.7570,4.6258,1.5430
5.4499,163,-15.9364,28.2645,-53.3665,-90.7570,4.6258,1.5430
5.4834,164,-15.3936,27.8512,-53.3665,-90.7570,4.6258,1.5430
5.5167,165,-14.8507,27.4380,-53.3665,-90.7570,4.6258,1.5430
5.5502,166,-14.2303,27.0248,-53.3665,-90.7570,4.6258,1.5430
5.5835,167,-13.6875,26.6116,-53.3665,-90.7570,4.6258,1.5430
5.6172,168,-12.9895,26.1157,-53.3665,-90.7570,4.5738,1.5430
5.6507,169,-12.3691,25.4545,-53.3665,-90.7570,4.2620,1.5430
5.6840,170,-11.6712,24.7107,-53.3665,-90.7570,3.9501,1.5430
5.7171,171,-10.9732,23.8843,-53.3665,-90.7570,3.6383,1.5430
5.7508,172,-10.2753,22.8926,-53.3665,-90.7570,3.4304,1.5430
5.7842,173,-9.6549,22.0661,-53.3665,-90.7570,3.2744,1.5430
5.8177,174,-9.0345,21.2397,-53.3665,-90.7570,3.2225,1.5430
5.8511,175,-8.4917,20.3306,-53.3665,-90.7570,3.2225,1.5430
5.8847,176,-8.0264,19.5041,-53.3665,-90.7570,3.2225,1.5430
5.9180,177,-7.7162,18.6777,-53.3665,-90.7570,3.2225,1.5430
5.9511,178,-7.4060,17.7686,-53.3665,-90.7570,3.2225,1.5430
5.9847,179,-7.1733,16.7769,-53.3665,-90.7570,3.2225,1.5430
6.0182,180,-7.1733,15.7851,-53.3665,-90.7570,3.2225,1.5430
6.0515,181,-7.1733,14.7107,-53.3665,-90.7570,3.2225,1.5430
6.0849,182,-7.1733,13.7190,-53.3665,-90.7570,3.2225,1.5430
6.1179,183,-7.1733,12.6446,-53.3665,-90.7570,3.2225,1.5430
6.1517,184,-7.1733,11.7355,-53.3665,-90.7570,3.2225,1.5430
6.1851,185,-7.2509,10.7438,-53.3665,-90.7631,3.2225,1.5430
6.2188,186,-7.3284,9.7521,-53.3665,-90.7691,3.2225,1.5430
6.2518,187,-7.4060,8.6777,-53.3665,-90.7691,3.2225,1.5430
6.2854,188,-7.4835,7.5207,-53.3665,-90.7752,3.2225,1.5430
6.3189,189,-7.5611,6.4463,-53.3665,-90.7873,3.2225,1.5430
6.3524,190,-7.6386,5.4545,-53.3665,-90.7994,3.1705,1.5430
6.3859,191,-7.7162,4.3802,-53.3665,-90.8054,3.1705,1.5430
6.4188,192,-7.9488,3.4711,-53.3665,-90.8054,3.1705,1.5430
6.4528,193,-8.7243,2.5620,-53.3665,-90.8054,3.1705,1.5430
6.4861,194,-9.1896,1.8182,-53.3665,-90.8054,3.1705,1.5430
6.5199,195,-9.8100,1.0744,-53.3665,-90.8054,3.1705,1.5430
6.5528,196,-10.8957,0.6612,-53.3665,-90.8115,2.9106,1.5430
6.5864,197,-11.6712,0.2479,-53.3665,-90.8115,2.0790,1.5430
6.6198,198,-12.5242,0.0826,-53.3665,-90.8115,0.6757,1.5430
6.6531,199,-13.4548,0.0000,-53.3665,-90.8115,-0.8836,1.5430
6.6869,200,-14.4630,0.0000,-53.3665,-90.8115,-2.5468,1.5430
6.7201,201,-15.4711,0.0000,-53.3665,-90.8115,-3.7942,1.5430
6.7535,202,-16.8670,0.0826,-53.3665,-90.8115,-4.4699,1.5430
6.7868,203,-18.4180,0.1653,-53.3665,-90.8115,-4.5218,1.5430
6.8204,204,-19.9690,0.2479,-53.3665,-90.8115,-4.5218,1.5430
6.8538,205,-21.7526,0.3306,-53.3665,-90.8115,-4.5218,1.5430
6.8872,206,-23.5363,0.4132,-53.3665,-90.8115,-4.2100,1.5430
6.9210,207,-25.3199,0.5785,-53.3665,-90.8236,-4.1580,1.5430
6.9539,208,-26.7933,0.6612,-53.3665,-90.8720,-4.0541,1.5430
6.9875,209,-28.1892,0.9091,-53.3665,-90.9385,-4.0541,1.5430
7.0209,210,-29.4300,1.7355,-53.3665,-91.0232,-4.0021,1.5430
7.0543,211,-30.5933,2.2314,-53.3665,-91.1200,-4.0021,1.5430
7.0875,212,-31.7565,2.7273,-53.3665,-91.1986,-4.0021,1.5430
7.1210,213,-32.8422,3.4711,-53.3665,-91.2591,-4.0021,1.5430
7.1548,214,-33.9279,4.0496,-53.3665,-91.3075,-4.0021,1.5430
7.1882,215,-35.0911,4.6281,-53.3665,-91.3317,-3.9501,1.5430
7.2214,216,-36.1768,5.2066,-53.3665,-91.3317,-3.9501,1.5430
7.2546,217,-37.3401,5.7851,-53.3665,-91.3317,-3.9501,1.5430
7.2883,218,-38.4257,6.5289,-53.3665,-91.3317,-3.9501,1.5430
7.3219,219,-39.4339,7.1074,-53.3665,-91.3317,-3.9501,1.5430
7.3550,220,-40.4420,7.9339,-53.3665,-91.3317,-3.9501,1.5430
7.3885,221,-41.4502,8.6777,-53.4568,-91.3317,-3.8981,1.5430
7.4223,222,-42.4583,9.4215,-53.4568,-91.3377,-3.8462,1.5430
7.4557,223,-43.5440,10.4132,-53.4568,-91.3740,-3.4304,1.5430
7.4887,224,-44.5522,11.3223,-53.4568,-91.4406,-2.7027,1.5430
7.5222,225,-45.4827,12.2314,-53.4568,-91.5374,-1.8711,1.5430
7.5559,226,-46.4133,12.9752,-53.4568,-91.6583,-1.1954,1.5430
7.5892,227,-47.1888,13.8843,-53.4568,-91.7672,-0.7277,1.5430
7.6229,228,-47.8092,14.7934,-53.4568,-91.8640,-0.5198,1.5430
7.6561,229,-48.5072,15.5372,-53.4568,-91.9366,-0.4678,1.5430
7.6895,230,-48.9725,16.3636,-53.4568,-91.9910,-0.3638,1.5430
7.7229,231,-49.5153,17.1074,-53.4568,-92.0273,-0.1040,1.5430
7.7563,232,-50.0582,17.9339,-53.4568,-92.0636,0.2079,1.5430
7.7896,233,-50.5235,18.7603,-53.4568,-92.1241,0.5198,1.5430
7.8232,234,-51.0663,19.5868,-53.4568,-92.1967,0.7796,1.5430
7.8566,235,-51.4541,20.4132,-53.4568,-92.2875,0.9356,1.5430
7.8901,236,-51.8418,21.2397,-53.4568,-92.3661,0.9356,1.5430
7.9238,237,-52.1520,21.9835,-53.4568,-92.4205,0.9875,1.5430
7.9571,238,-52.2295,22.5620,-53.4568,-92.4447,1.2994,1.5430
7.9903,239,-52.6173,23.0579,-53.4568,-92.4508,1.9231,1.5430
8.0239,240,-52.8499,23.2231,-53.4568,-92.4508,2.8067,1.5430
8.0574,241,-53.0826,23.3058,-53.4568,-92.4568,3.7942,1.5430
8.0906,242,-53.6254,23.8017,-53.4568,-92.4568,4.7817,1.5430
8.1242,243,-53.8581,23.8843,-53.4568,-92.4568,5.9771,1.5430
8.1572,244,-54.4009,23.9669,-53.4568,-92.4568,7.3285,1.5430
8.1910,245,-54.7887,23.9669,-53.4568,-92.4568,8.7838,1.5430
8.2243,246,-55.1764,24.0496,-53.4568,-92.4568,10.5509,1.5430
8.2580,247,-55.6417,24.0496,-53.4568,-92.4568,12.4740,1.5430
8.2912,248,-56.1070,24.3802,-53.4568,-92.4568,14.6050,1.5430
8.3249,249,-56.6499,24.6281,-53.4568,-92.4568,16.5800,1.5430
8.3582,250,-57.1152,24.7107,-53.4568,-92.4568,18.6590,1.5430
8.3914,251,-57.5805,24.7934,-53.4568,-92.4568,20.7380,1.5430
8.4249,252,-58.0458,24.8760,-53.3665,-92.4568,22.6611,1.5430
8.4579,253,-58.3560,25.3719,-53.3665,-92.4568,24.7921,1.5430
8.4918,254,-58.4335,25.5372,-53.3665,-92.4568,26.8711,1.5430
8.5253,255,-58.5886,25.8678,-53.3665,-92.4568,28.6383,1.5430
8.5591,256,-58.6661,25.9504,-53.3665,-92.4568,30.4054,1.5430
8.5920,257,-58.6661,26.0331,-53.0953,-92.4508,31.8087,1.5430
8.6252,258,-58.6661,26.3636,-52.9146,-92.4508,33.0561,1.5430
8.6588,259,-58.6661,26.7769,-53.0050,-92.4508,34.1476,1.5430
8.6922,260,-58.6661,27.0248,-53.0050,-92.4508,35.2391,1.5430
8.7259,261,-58.6661,27.1074,-52.9146,-92.4508,36.1746,1.5430
8.7590,262,-58.6661,27.1074,-52.8242,-92.4447,37.0582,1.5430
8.7927,263,-58.6661,27.1901,-52.6435,-92.4447,37.9418,1.5430
8.8261,264,-58.5111,27.7686,-52.6435,-92.4387,38.8773,1.5430
8.8593,265,-58.3560,28.2645,-52.7338,-92.4387,39.9688,1.5430
8.8929,266,-58.3560,28.3471,-52.6435,-92.4387,40.9563,1.5430
8.9262,267,-58.2784,28.5124,-52.6435,-92.4387,41.8919,1.5430
8.9600,268,-58.2784,29.0083,-52.6435,-92.4387,42.6715,1.5430
8.9927,269,-58.2784,29.2562,-52.6435,-92.4387,43.3992,1.5430
9.0265,270,-58.2784,29.3388,-52.6435,-92.4387,44.2827,1.5430
9.0600,271,-58.3560,29.4215,-52.6435,-92.4387,45.2183,1.5430
9.0934,272,-58.3560,29.4215,-52.6435,-92.4387,46.1019,1.5430
9.1269,273,-58.3560,29.4215,-52.6435,-92.4387,46.8815,1.5430
9.1598,274,-58.3560,29.5041,-52.6435,-92.4326,47.7651,1.5430
9.1938,275,-58.3560,29.8347,-52.6435,-92.4326,48.7526,1.5430
9.2270,276,-58.3560,30.0826,-52.6435,-92.4326,49.7921,1.5430
9.2604,277,-58.2784,30.1653,-52.6435,-92.4326,50.9875,1.5430
9.2936,278,-58.2009,30.2479,-52.6435,-92.4326,52.2349,1.5430
9.3273,279,-58.2009,30.2479,-52.6435,-92.4326,53.3264,1.5430
9.3609,280,-58.2009,30.2479,-52.6435,-92.4266,54.1580,1.5430
9.3941,281,-58.2009,30.2479,-52.5531,-92.4266,54.7817,1.5430
9.4280,282,-58.2009,30.2479,-52.5531,-92.4266,55.0936,1.5430
9.4610,283,-58.2009,30.2479,-52.5531,-92.4266,55.1975,1.5430
9.4945,284,-58.2009,30.3306,-52.5531,-92.4266,55.1975,1.5430
9.5279,285,-58.2009,30.3306,-52.5531,-92.4266,55.1455,1.5430
9.5614,286,-58.2009,30.5785,-52.5531,-92.4266,54.9896,1.5430
9.5947,287,-58.1233,30.7438,-52.6435,-92.4326,54.8857,1.5430
9.6282,288,-57.9682,30.8264,-52.6435,-92.4387,54.7297,1.5430
9.6619,289,-57.5805,30.8264,-52.6435,-92.4387,54.0541,1.5430
9.6952,290,-57.1927,30.8264,-52.9146,-92.4447,52.4948,1.5430
9.7285,291,-56.8050,30.8264,-53.2761,-92.4508,49.6881,1.5430
9.7618,292,-56.2621,30.5785,-53.4568,-92.4508,46.1019,1.5430
9.7953,293,-55.4866,30.1653,-53.4568,-92.4508,42.1518,1.5430
9.8288,294,-54.5560,29.8347,-53.9991,-92.4508,38.2536,1.5430
9.8622,295,-53.5479,29.5041,-55.0836,-92.4508,33.8877,1.5430
9.8955,296,-52.3071,29.4215,-56.3488,-92.4508,29.5218,1.5430
9.9291,297,-50.9112,29.4215,-57.9756,-92.4508,25.0520,1.5430
9.9627,298,-49.6704,29.4215,-59.8735,-92.4508,20.8420,1.5430
9.9960,299,-48.4296,29.4215,-61.7714,-92.4508,16.6840,1.5430
10.0294,300,-47.2664,29.3388,-63.3077,-92.4387,13.2017,1.5430
10.0627,301,-46.4133,28.5950,-64.3922,-92.4326,10.6549,1.5430
10.0962,302,-45.6378,27.5207,-64.6634,-92.4266,8.7318,1.5430
10.1295,303,-45.0950,26.1157,-64.6634,-92.3963,7.5884,1.5430
10.1632,304,-44.7073,24.5455,-64.6634,-92.3842,7.0686,1.5430
10.1964,305,-44.3195,22.8099,-64.6634,-92.3842,7.0166,1.5430
10.2297,306,-44.0093,21.0744,-64.6634,-92.3842,7.0166,1.5430
10.2633,307,-44.0093,19.2562,-64.5730,-92.3842,7.0166,1.5430
10.2967,308,-43.8542,17.3554,-64.5730,-92.3782,7.0166,1.5430
10.3308,309,-43.3114,15.3719,-64.5730,-92.3479,7.0166,1.5430
10.3636,310,-42.9236,13.5537,-64.5730,-92.2875,7.0166,1.5430
10.3967,311,-42.5359,11.5702,-64.5730,-92.1846,7.0166,1.5430
10.4305,312,-41.3726,9.3388,-64.5730,-92.0455,7.0166,1.5430
10.4637,313,-40.2869,7.2727,-64.5730,-91.8943,6.9647,1.5430
10.4973,314,-39.1237,5.0413,-64.5730,-91.7733,6.9647,1.5430
10.5307,315,-37.4176,2.9752,-64.5730,-91.6463,6.7048,1.5430
10.5641,316,-35.3238,0.9091,-64.5730,-91.5253,5.9771,1.5430
10.5977,317,-33.1524,-1.0744,-64.5730,-91.4103,5.0416,1.5430
10.6312,318,-30.6708,-2.9752,-64.5730,-91.2773,4.3659,1.5430
10.6640,319,-28.1892,-4.9587,-64.5730,-91.1321,3.9501,1.5430
10.6978,320,-25.8627,-6.8595,-64.5730,-90.9809,3.7422,1.5430
10.7310,321,-23.4587,-8.8430,-64.5730,-90.8478,3.6902,1.5430
10.7648,322,-21.0547,-10.8264,-64.4826,-90.7147,3.6902,1.5430
10.7982,323,-18.6506,-12.6446,-64.4826,-90.5877,3.6383,1.5430
10.8315,324,-16.4793,-14.6281,-64.4826,-90.4606,3.6383,1.5430
10.8647,325,-14.6956,-16.6116,-64.2115,-90.3215,3.5863,1.5430
10.8982,326,-12.9120,-18.3471,-64.2115,-90.1582,3.3264,1.5430
10.9315,327,-10.8957,-20.0000,-64.2115,-89.9646,2.8067,1.5430
10.9652,328,-8.7243,-21.6529,-64.1211,-89.7408,1.9751,1.5430
10.9987,329,-6.6305,-23.2231,-64.1211,-89.4988,0.9875,1.5430
11.0322,330,-4.8468,-24.7934,-64.1211,-89.1964,-0.2079,1.5430
11.0655,331,-3.2959,-26.2810,-64.1211,-88.8637,-1.2994,1.5430
11.0990,332,-2.0551,-27.6860,-64.1211,-88.5249,-2.1830,1.5430
11.1323,333,-1.2020,-29.0909,-64.1211,-88.1801,-3.0146,1.5430
11.1660,334,-0.6592,-30.4132,-64.1211,-87.8656,-3.7422,1.5430
11.1990,335,-0.3490,-31.8182,-64.1211,-87.6176,-4.3139,1.5430
11.2327,336,-0.1939,-34.0496,-63.0366,-87.5571,-4.5738,1.5430
11.2660,337,-0.1939,-36.5289,-61.4099,-87.5873,-4.6258,1.5430
11.2997,338,0.0388,-38.7603,-59.8735,-87.5873,-4.6258,1.5430
11.3328,339,0.1163,-41.3223,-56.8007,-87.5873,-4.6778,1.5430
11.3659,340,0.1163,-44.6281,-52.2820,-87.5873,-4.5738,1.5430
11.3997,341,0.1163,-48.4298,-46.1365,-87.5873,-4.5218,1.5430
11.4331,342,0.1163,-53.1405,-39.2680,-87.5873,-4.4699,1.5430
11.4667,343,0.1163,-58.3471,-31.3150,-87.5873,-4.4699,1.5430
11.4998,344,0.1163,-63.4711,-22.9101,-87.5873,-4.4179,1.5430
